HouseName,Forecasted_Load_kWh_ 1,Forecasted_Load_kWh_ 2,Forecasted_Load_kWh_ 3,Forecasted_Load_kWh_ 4,Forecasted_Load_kWh_ 5,Forecasted_Load_kWh_ 6,Forecasted_Load_kWh_ 7,Forecasted_Load_kWh_ 8,Forecasted_Load_kWh_ 9,Forecasted_Load_kWh_10,Forecasted_Load_kWh_11,Forecasted_Load_kWh_12,Forecasted_Load_kWh_13,Forecasted_Load_kWh_14,Forecasted_Load_kWh_15,Forecasted_Load_kWh_16,Forecasted_Load_kWh_17,Forecasted_Load_kWh_18,Forecasted_Load_kWh_19,Forecasted_Load_kWh_20,Forecasted_Load_kWh_21,Forecasted_Load_kWh_22,Forecasted_Load_kWh_23,Forecasted_Load_kWh_24
SX2748839B_1_house,0.862833333333333,0.710666666666667,0.650333333333334,1.18777911666667,0.629333333333334,1.233808,1.33073435,2.07062603333333,2.12947006,2.79919184916667,2.83710718041667,2.18330155,2.22350318333333,2.86925213,2.22341121666667,2.88650783916667,3.59461654416667,2.96656831666667,1.70447486666667,1.08033333333333,3.10379200041667,2.57620156958333,1.978166325,1.13166666666667
SX2917310B_1_house,0.749166666666667,1.26263445,1.21939470833333,1.217171,1.209114275,1.23595926666667,0.805333333333333,2.6762631825,3.36584612,2.82953105,3.48968619708333,3.4816031,3.52956884958333,3.50017046,3.54750520291667,3.57826038916667,4.26451332166667,4.36760898333334,3.04819225666666,1.101,4.48440381708333,2.66067873625,3.16132943375,0.966333333333333
SX2861218C_1_house,1.24475,1.048,2.11641643125,1.53183766666667,1.52559144166667,1.57572466666667,1.72705801666667,3.06782684916667,3.20509152666667,3.856210415,3.309226175,3.29159721666667,3.96884722458333,3.97928486333334,3.98049136958333,3.32889683916667,4.70387432166667,3.499061,4.19107478,2.95988788333333,3.68073690083333,3.29367238333333,3.25983748333333,2.90010318333333
SX2861218C_2_house,3.41902975083333,1.55244011666667,1.53426054166667,1.50244578333333,2.11749371416667,1.71412593333333,1.88590101666667,2.54852303333333,3.80834612,3.24169184916667,3.93897557208333,3.29159721666667,3.95216184958333,3.29312279666667,4.00274136958333,4.06734405583334,4.16614421083334,3.57681831666667,1.6375,1.80775,2.66182751708333,1.961,1.5615,1.2675
SX2955081A_1_house,4.73062561833333,1.58885016083333,2.10441643125,1.53183766666667,1.52378094166667,1.59372466666667,1.76305801666667,2.52092003333333,3.80834612,3.24403484916667,3.94078607208333,3.29159721666667,3.30691750791667,3.29837279666667,3.30177192791667,4.01759405583334,4.06664421083334,4.16892198333334,1.57725,1.6415,4.41476699208333,3.31998923625,1.949,1.5295
SX3160878C_1_house,1.4655,1.69960016083333,2.15791643125,1.50494578333333,1.49307191958333,1.49212593333333,1.02875,1.80260701666667,4.43646758666667,3.24637784916667,3.94259657208333,3.29159721666667,3.30691750791667,3.32347479666667,3.30302192791667,1.298,1.32625,1.384,1.4995,1.58925,1.6495,1.84975,2.0845,1.925
SX2917336C_1_house,0.943850983333333,0.91049545,0.903862208333334,0.902504333333333,0.88848858625,0.393666666666667,1.01653868333333,1.6140138325,2.31540552666667,2.35024859916667,2.38781780541667,2.40659721666667,2.40693138291667,2.42289046333333,3.08854551416667,2.47100783916667,2.50560576083333,3.1776793,2.53887825666667,1.90717430291667,1.96555250875,1.91253490291667,1.78200415,1.052549175
SX2674047C_1_house,0.314666666666667,0.314666666666667,0.316916666666667,0.936504333333333,0.96383846125,2.11572653333333,0.4425,2.23442984916667,2.92164212,3.00564986583333,3.05322557208333,3.02926976666667,3.11042303333333,3.75273052666667,3.14733853625,3.19845505583334,3.87301332166667,3.92119231666667,3.28616712333333,0.693666666666667,3.87373715041667,2.35128898916667,1.64340827541667,0.990808841666667
SX3160865A_1_house,4.23187561833333,1.22702311666667,1.217996375,1.217171,0.679833333333333,1.366308,0.873666666666667,2.67692984916667,2.12308006,2.82718805,2.79888831083333,2.18330155,2.8084105325,3.53217319666667,2.24024455,2.96420231666667,3.00322401083333,3.7049293,2.4453204,2.55136505,2.65489067541667,2.55920156958333,2.25416310875,1.46571584166667
SX3160865A_2_house,1.08175798333333,0.373333333333333,0.89542005625,0.902504333333333,0.314666666666667,0.8630426,0.344666666666667,2.18388789833333,1.71555893333333,2.966524415,2.424226175,3.07239288333333,3.08824034958333,2.43583546333333,3.08061501416667,3.12681605583333,3.1345888775,3.14792198333333,2.49014625666667,1.85974405,2.45340840083333,1.91114955,1.97133265,1.274549175
SX2767408C_1_house,3.69227975083333,1.63485016083333,1.56616304166667,1.53183766666667,1.49307191958333,1.55922466666667,1.69640101666667,2.48152303333333,3.20509152666667,3.24169184916667,3.24319881083333,3.324887,3.30018138291667,3.30667779666667,3.98049136958333,3.32339683916667,3.32990808833333,4.12292198333333,3.52944225666667,1.6185,3.67837050041667,3.87348067791667,3.25994148375,2.35255884166667
SX3104853C_1_house,1.121,1.44752311666667,0.708,0.649,1.18700512791667,0.629333333333334,1.23920535,1.36114635,2.68827932,2.1525768325,2.17592828875,2.21659133333333,2.85973150791667,2.20350673,2.19989965291667,2.8786191725,2.20348364416667,2.91023498333333,2.3116164,1.69769394166667,2.32675707583333,1.81384760833333,1.95449965833333,1.974049175
SX3104853C_2_house,2.43685510083333,1.10644011666667,0.953474014583333,0.342,0.3185,0.8627926,0.902067683333333,0.958832683333333,1.62804272666667,2.3449249325,1.76123678333333,2.37330743333333,1.75090866625,1.76100673,1.76659398625,2.41194511166667,1.7956329,2.41215896666667,1.80969106666667,1.79259096958333,1.18231799166667,1.7749870475,1.241744825,0.682833333333333
SX3254915B_1_house,2.46485510083333,1.22827345,1.219593875,0.629333333333334,1.81828606958333,1.368308,1.43525681583333,2.0812750825,2.76429552666667,2.79919184916667,2.83529668041667,2.81580743333333,2.84607934125,2.85960413,2.88627192791667,2.9319801725,3.68364421083334,3.73992198333333,1.7703082,1.2215,3.96935032541667,2.55901206958333,1.64284265833333,0.826333333333333
SX3048963B_1_house,1.30133333333333,1.58985016083333,1.90947740416667,0.684,1.22040194166667,1.17745926666667,0.629333333333334,1.86155316583333,2.66092486,2.13724349916667,2.83529668041667,2.84909721666667,2.19340866625,2.88012279666667,2.20973298625,3.5645107225,2.8738554275,2.20688131666667,0.916666666666667,0.987666666666667,1.67582751708333,1.09366666666667,1.21216666666667,1.36566666666667
SX2711226B_1_house,0.376416666666667,0.335333333333333,0.315166666666667,0.314666666666667,0.314666666666667,0.8915426,0.984381683333333,2.20868189833333,2.92334612,3.00564986583333,3.05397557208333,3.07239288333333,3.0525812075,3.10209953,3.11483853625,3.101030995,3.80154098833333,3.83178296666667,3.19262112333333,1.88055455,2.55369900041667,1.96003490291667,2.52500576708333,1.76043651666667
SX2711226B_2_house,4.0055280675,0.9525,1.53426054166667,1.53183766666667,1.56882191958333,1.73212593333333,1.89790101666667,2.5237750825,2.59885493333333,3.89064986583333,2.64985778333333,3.29159721666667,3.27815300791667,3.29141879666667,3.32638292791667,3.39000783916667,3.50033534416667,4.26567198333333,3.63360025666667,2.49575444166667,3.99762050041667,3.20686823625,2.78833748333333,1.85106219883333
SX3217052C_1_house,4.1035280675,1.59480111666667,1.53426054166667,1.53183766666667,1.52965194166667,2.1621006,1.2125,2.5056168325,4.44317158666667,3.24637784916667,3.94078607208333,3.29159721666664,3.30499600791667,3.96803486333334,3.30284142791667,4.02370505583334,4.7629053275,3.51231831666667,1.5945,1.65725,1.8645,2.09,1.9055,1.4395
SX3217052C_2_house,1.4365142175,0.713333333333333,1.24192720833333,1.217171,1.209114275,0.654833333333333,1.28846089916667,2.02505316583333,2.72931665333333,2.17823003333333,3.4618777025,2.21659133333333,2.85768138291667,2.86991879666667,2.86846626125,2.8858411725,2.94772735,3.64375531666667,3.01519225666667,1.74600444166667,2.44205734208333,2.60160388333333,2.62134231666667,1.781392175
SX3217053C_1_house,1.12375,1.004,0.9445,0.944,1.52559144166667,1.60872466666667,1.79540101666667,2.54092003333333,4.44146758666667,3.89064986583333,4.60015446375,3.95739288333333,3.97441184958333,3.96743286333333,4.65921081125,4.7033742725,4.7594053275,3.50906831666667,1.59225,1.6515,1.85675,2.0925,1.919,1.4495
SX3086074C_1_house,3.90920895166666,1.48303994416667,0.903862208333334,0.902504333333333,0.910318608333334,0.945641333333333,1.5624718325,1.05631301666667,2.94852699333333,2.966524415,3.0175672025,3.0391031,3.08298551625,3.74310119333333,3.11892186958333,3.1453717225,3.17042221083333,3.84503296666667,3.19983379,1.90782738333333,2.5543250675,1.93753490291667,2.45465793375,1.08822550833333
SX3067507C_1_house,1.97119398333333,2.45948461083333,2.17491643125,1.37733766666667,1.81647386125,1.18512593333333,0.629333333333334,1.80084716583333,4.42733038666666,3.35116919916667,4.14232113041667,3.51489288333333,3.53308334958333,3.55503486333334,4.24621081125,0.885,0.869166666666667,0.865333333333333,0.881166666666667,0.916666666666667,0.987666666666667,1.0505,1.09366666666667,1.21216666666667
SX3067507C_2_house,2.4875217675,0.645666666666667,1.80878941666667,0.629333333333334,0.663833333333333,1.30545926666667,1.43739135,1.49221001666667,2.75790552666667,2.1525768325,2.864915675,2.21659133333333,2.81491536583333,2.18298806333333,2.20156631958333,2.92000783916667,2.9801334275,3.04306831666667,2.39601339,1.18183333333333,3.23315840083333,1.971014275,1.732337825,1.51072550833333
SX2955078A_1_house,2.71186308416667,0.8795168275,0.904927208333333,0.916754333333333,0.957879108333333,0.999141333333333,1.02990101666667,1.66352303333333,2.92334612,3.00799286583333,3.05578607208333,2.40184721666667,3.07840701625,3.10830353,3.13481086958333,3.1758717225,3.8891553275,2.54606831666667,0.583916666666667,0.6575,0.669666666666667,0.563166666666667,0.443833333333333,0.379416666666667
SX2955078A_2_house,1.13166666666667,1.45613445,1.29986220833333,0.650333333333334,1.212735275,0.629333333333334,1.21709014916667,1.35714635,3.32214212,2.18291603333333,3.48968619708333,2.84909721666667,3.4939097075,2.87607579666667,3.52378168083333,2.91150798333333,3.56817946083333,4.2346163,2.94939625666667,2.36269838333333,2.36038584208333,3.03914515583333,1.949166325,2.61710801666667
SX2955077C_1_house,0.330833333333333,0.314666666666667,0.903862208333334,0.319916666666667,0.939879108333333,0.9582926,1.02990101666667,1.05631301666667,1.68058006,2.35024859916667,2.39279668041667,1.73905155,1.77116985,2.39247106,2.44977192791667,1.8332831,2.51894634416667,3.21992198333333,1.23689153333333,1.30050444166667,1.97006217541667,1.87684540291667,1.107009325,1.0019788655
SX2955077C_2_house,3.3857780675,0.936662116666667,0.3195,0.902504333333333,0.314666666666667,0.8850426,0.9489234825,1.04664635,2.28852065333333,1.7124198325,2.39279668041667,1.77409133333333,2.38391536583333,1.78575946666667,2.43611909458333,2.4527301725,2.4677724275,2.49740165,1.87510773333333,1.212837775,1.88380734208333,1.97343721666667,1.28932815833333,1.15721584166667
SX3160872C_1_house,2.4210217675,1.27932878333333,0.6085,1.04858766666667,0.366,0.3305,0.8749234825,0.928479683333334,1.55849672666667,1.6488967,2.32472164416667,1.77409133333333,2.38391536583333,1.76185873,1.80025838333333,2.41922277833333,2.4510224275,2.43823498333333,1.78253306666667,1.113337775,1.74988584208333,1.15274144166667,1.174009325,1.203142175
SX3160872C_2_house,3.01636308416667,1.25085645,1.30605734791667,1.40411245,0.885,1.46197466666667,1.46537201666667,2.10602303333333,2.76088752666667,3.40387708166667,2.81563001375,3.50505955,2.88056967458333,3.59833712666667,3.069297325,4.42250587833334,3.8614498775,4.00308865,3.99800045666666,1.78619394166667,2.82212050041667,2.02103490291667,1.92366310875,1.2467288655
SX3198348A_1_house,4.81312561833333,3.39811451083333,1.55922804166667,1.50244578333333,2.08145273625,2.1193506,1.72040101666667,2.49092003333333,4.44317158666667,3.24403484916667,4.56374609416667,3.29159721666667,3.97441184958333,3.97993286333333,3.98049136958333,4.00945505583334,4.7344053275,4.13892198333333,1.55475,1.6265,1.76925,1.9925,1.994,1.6495
SX3198348A_2_house,1.20075,1.032,0.9585,1.53183766666667,1.52378094166667,1.55887593333333,1.166,2.4766168325,3.80493812,3.24403484916667,3.9061882025,2.62580155,3.30457450791667,3.29952079666667,3.30145242791667,4.01495505583334,4.06264421083334,2.80121465,1.57125,1.6375,1.80775,2.0365,1.961,1.5615
SX3198348A_3_house,2.1930041175,1.51235016083333,1.50525338958333,2.09028345,1.57632191958333,1.74712593333333,1.3205,2.4990138325,5.07799705333333,3.24872084916667,3.94259657208333,3.95739288333333,3.27916750791667,2.64952813333333,1.32575,1.383,1.4975,1.58775,1.6485,1.84625,2.0805,1.928,1.4735,1.2235
SX2711225C_1_house,3.01636308416667,0.629333333333334,1.225093875,1.287171,0.813666666666667,1.43312593333333,1.46771501666667,2.0697198325,2.76429552666667,2.18291603333333,2.82848447208333,2.82943055,2.84101954958333,2.87974246333333,2.93392096958333,3.69953080583333,3.11075501666667,3.11973498333333,3.88889944666667,3.34068503625,1.90372499166667,2.23998288333333,2.07083265,1.34038734166667
SX3030200C_1_house,0.597833333333333,0.453416666666667,0.363333333333333,0.329166666666667,0.314666666666667,0.314666666666667,0.322416666666667,1.54438649916667,2.89093812,2.38703105,3.0193777025,2.40659721666667,3.0537527075,2.43591879666667,3.08754551416667,3.1267327225,3.12781121083334,3.13308865,3.10091678,0.50925,2.47445866708333,1.83442873625,1.88532977541667,1.32172550833333
SX3048962A_1_house,0.403916666666667,0.345333333333333,0.320166666666667,0.314666666666667,0.314666666666667,0.912891333333333,0.386666666666667,0.995803815833333,2.91993812,2.35903484916667,2.39641768041667,2.40659721666667,2.42191750791667,1.75477539666667,2.43643859458333,3.13509405583334,3.1473108775,0.4905,0.52275,0.545166666666667,0.60025,0.676166666666667,0.655666666666667,0.525833333333333
SX3048962A_2_house,2.8701964175,0.936398244166667,0.334666666666667,0.314833333333333,0.87233846125,0.314666666666667,0.926631683333333,1.60554474916667,1.68663672666667,1.74041603333333,1.76123678333333,1.77409133333333,2.38274386583333,1.76100673,1.75716348625,1.7955051,2.45285576083333,2.43357563333333,1.8491164,1.19775444166667,1.20639649166667,1.26802910833333,1.33433299166667,1.27872550833333
SX3160861C_1_house,3.0628357675,1.5334815775,1.31155734791667,0.670666666666667,1.210114275,0.629333333333334,0.629333333333334,1.90785636666667,2.64764998666667,2.1482338325,2.83529668041667,2.84909721666667,1.55366584166667,3.55333086333334,2.20973298625,2.8778411725,2.8757724275,2.89006831666667,2.27469106666667,2.33319838333333,1.68582751708333,1.749445775,2.48183460875,2.031392175
SX3104850C_1_house,0.381916666666667,0.337333333333333,0.316166666666667,0.314666666666667,0.898068608333333,0.8900426,0.398666666666667,0.4395,3.55646758666666,1.7124198325,3.05759657208333,1.74080155,1.08107132458333,0.433416666666667,0.432666666666667,0.44175,0.460666666666667,0.4985,0.52875,0.549166666666667,0.61425,0.692166666666667,0.643666666666667,0.493833333333333
SX3104850C_2_house,0.657,0.629333333333334,0.629333333333334,0.646833333333333,1.308545775,1.40664133333333,1.46771501666667,2.71983605,2.76429552666667,3.44814986583333,3.49647557208333,2.87655366666667,3.50550905791666,4.18160119333333,3.57915803625,3.6417327225,3.71242221083333,4.40494963333334,3.80453779,2.61605455,3.29845383375,2.44886823625,2.76610010083333,1.41622550833333
SX3251799A_1_house,3.31536140083333,0.314666666666667,0.87592005625,0.909254333333333,0.357666666666667,0.9602926,0.4425,1.04971001666667,2.91993812,2.35669184916667,3.05397557208333,2.40434721666667,2.40974117458333,3.10495153,2.45077192791667,3.1665107225,3.19889421083334,1.21535366666667,0.566416666666667,0.6375,0.684666666666667,0.603166666666667,0.463833333333333,0.391916666666667
SX3251799A_2_house,1.14025,1.01,0.9475,1.50244578333333,1.52378094166667,2.1523506,1.199,1.92771001666667,5.07799705333333,3.24872084916667,3.94259657208333,3.95739288333333,3.97558334958333,3.29572479666667,1.298,1.32575,1.383,1.4975,1.58775,1.6485,1.84625,2.0805,1.928,1.4735
SX2936211C_1_house,3.22343843416667,3.46275351083333,2.74220947291667,1.53183766666667,1.52378094166667,2.0713506,1.037,1.2125,5.07799705333333,3.24872084916667,2.62023878875,1.3275,1.3275,1.32675,1.298,1.29875,1.329,1.3895,1.50675,1.5945,1.65725,1.8645,2.09,1.9055
SX2842329C_1_house,3.36852975083333,1.53794011666667,1.53266304166667,0.97625,2.23128436125,1.80062593333333,1.88775681583333,1.94791601666667,3.20040552666667,2.5886335825,3.24138831083333,2.64834133333333,3.27390300791667,2.66027813333333,3.35125430291667,3.40686177833333,3.58247735,4.29992198333333,3.03826339,2.61150444166667,3.31239550875,3.00936823625,2.60583460875,1.79246584166667
SX3104796C_1_house,1.5135142175,0.741333333333333,0.665666666666667,1.18777911666667,1.210924775,0.633833333333333,1.25759014916667,1.42614635,2.76429552666667,2.79919184916667,2.83710718041667,2.84909721666667,2.19223716625,2.87777079666667,2.19006631958333,2.8788411725,2.93308835,2.93590165,2.99419225666667,1.73019394166667,2.39071434208333,1.89649144166667,2.62927481708333,1.891049175
SX3104796C_2_house,3.34086140083333,0.918467783333333,0.314666666666667,0.87311245,0.87748858625,0.371666666666667,1.00890101666667,1.05631301666667,2.28681665333333,1.7100768325,1.76123678333333,2.37330743333333,2.3793320325,1.75202539666667,1.76198298625,2.46367450583333,1.84346623333333,3.1666793,1.85118005666667,0.58275,1.93856217541667,1.93634540291667,1.205009325,1.08422550833333
SX3236004C_1_house,0.44425,0.36,0.917760541666667,0.902504333333333,0.896258108333334,0.8730426,0.364666666666667,2.18401523166667,2.32009152666667,2.35669184916667,3.0193777025,2.40659721666667,2.449669025,2.46467153333333,3.08029551416667,3.13014938916667,3.14125554416667,3.16125531666667,2.49844225666667,1.201216775,2.47674173416667,1.294135275,1.92282977541667,1.8299495405
SX3160896C_1_house,3.17052008416667,0.682666666666667,1.224996375,0.629333333333334,1.209114275,0.677833333333333,1.37039135,1.46666806583333,2.76259152666667,1.53161501666667,2.83031780541667,2.21659133333333,2.19223716625,2.18734006333333,2.86846626125,2.2127276225,2.28029956666667,2.99456831666667,2.36421739,1.761337775,2.49572400875,1.98671012791667,1.90766345041667,1.6272288655
SX3123452C_1_house,0.742666666666667,0.666333333333333,1.219593875,1.18777911666667,0.632833333333333,1.24345926666667,1.37125681583333,1.50541601666667,2.15635493333333,2.18057303333333,2.80069881083333,2.18330155,2.22350801666667,2.85875213,2.22425838333333,2.86469511166667,2.29260523333333,3.01206831666667,2.41398706666667,1.77469394166667,2.52838584208333,2.038445775,1.89767115833333,2.19743987383333
SX3123452C_2_house,0.640333333333334,1.19418349416667,1.19058672291667,1.23027911666667,1.358545775,1.43997466666667,1.46771501666667,2.09942003333333,3.36243812,3.44814986583333,3.49828607208333,3.50072621666667,3.51224518291667,3.54953486333334,3.59614420291667,3.67570505583333,4.4189053275,4.45560898333334,1.2005,1.35233333333333,3.90435032541667,1.67004346125,0.850333333333333,0.7355
SX3254869B_1_house,2.89618843416667,1.56235016083333,1.53426054166667,1.53183766666667,1.53746244166667,1.62597466666667,1.80555801666667,1.92810701666667,3.80493812,3.24169184916667,3.27779668041667,3.29159721666667,3.30065300791667,3.29141879666667,3.30388292791667,4.02770505583334,4.08878321083334,4.19817198333334,1.5985,1.67125,4.47351699208333,3.34548923625,1.8735,1.4235
SX3030126C_1_house,3.75669473416666,1.24218349416667,1.19492005625,1.18777911666667,0.629333333333334,1.22995926666667,1.37370535,2.09735636666667,2.75790552666667,3.44814986583333,2.83529668041667,3.4816031,2.86207450791667,3.50217046,2.90213065833333,3.57689938916667,4.2934053275,3.67975531666667,3.04048825666667,1.097,3.81685032541667,2.64467873625,3.17450093375,0.998333333333333
SX3030126C_2_house,0.58275,1.24818978333333,0.670666666666667,1.153671,1.01481860833333,0.355333333333333,0.325166666666667,1.48618049916667,2.15898332,1.59599349916667,2.32558434708333,1.71980155,1.74856566625,2.43762279666667,1.76691348625,2.45514683916667,2.45166109416667,2.44348498333333,1.7806164,1.76763788333333,1.10756315833333,1.09887679458333,1.12358011708333,1.17922550833333
SX2767341C_1_house,3.18386308416667,1.28060678333333,1.227528875,1.217171,0.629333333333334,1.22295926666667,1.36673435,2.0698780825,2.75790552666667,2.82718805,3.4600672025,2.84909721666667,3.53074034958333,2.86495613,2.86846626125,3.57456605583333,3.60661654416667,3.67042198333333,3.03348825666667,1.09233333333333,3.79934549208333,2.62420156958333,2.55049644208333,1.6432288655
SX2767341C_2_house,1.104,1.58780111666667,1.53266304166667,0.944,1.54015194166667,1.60612593333333,1.2265,2.5056168325,3.20040552666667,3.24169184916667,3.27779668041667,3.29159721666667,2.66292468333333,3.29141879666667,3.30570242791667,3.34800783916667,3.41393909416667,4.20267198333333,2.91251339,2.34694394166667,3.17489550875,3.33467873625,3.09583460875,2.05055884166667
SX3254870C_1_house,4.30052975083333,2.03541211666667,2.23997740416667,1.59033766666667,0.944,1.52097466666667,2.11252303333333,2.2368780825,3.69134612,3.24403484916667,3.93218619708333,3.95739288333333,4.60859004916667,3.99753486333334,4.00942186958333,3.99206605583333,3.99017221083333,4.69327565,4.05157512333333,2.83744838333333,3.53062050041667,2.91761823625,3.70842860083333,3.36877468333333
SX3254870C_2_house,3.80436140083333,0.694666666666667,1.232593875,1.217171,1.212735275,1.245808,0.767333333333334,2.08662603333333,2.72761265333333,2.18291603333333,2.80069881083333,2.18330155,2.22233168333333,2.86525213,2.22341121666667,2.89178583916667,2.9204944275,3.66242198333333,1.0425,1.08833333333333,3.78651699208333,1.96271012791667,1.92566345041667,1.06766666666667
SX3048887B_1_house,3.805210635,0.706666666666667,1.20958672291667,1.217171,1.209114275,0.659833333333333,1.29846089916667,2.0251168325,2.72931665333333,2.79919184916667,2.83529668041667,2.21659133333333,3.4939097075,2.22550946666667,3.51296218083333,2.88750783916667,2.95042168333333,3.6164293,3.02189625666667,2.41272121666667,2.45255250875,2.58239106958333,2.57610331708333,1.75238250833333
SX3048887B_2_house,2.43918843416667,1.19418349416667,1.7493107375,0.652833333333333,1.8420770475,1.3857926,0.885,1.48560701666667,3.99896758666666,2.80622084916667,3.50009657208333,2.17546821666667,2.84357934125,3.54405353,2.22571915291667,0.955666666666667,1.0265,1.07766666666667,1.15616666666667,1.30166666666667,1.34933333333333,1.153,0.901,0.767166666666667
SX2955005B_1_house,0.555166666666667,0.424083333333333,0.352666666666667,0.911671,0.898068608333333,1.43976726666667,0.917817683333333,1.5900867,3.53813425333333,3.00564986583333,3.68055659416667,3.07239288333333,3.72359004916667,3.11168286333333,3.76423728916667,3.80879093916667,3.81132199416667,3.81827565,3.14383379,0.51725,3.78807048375,2.50220784458333,1.90900610875,0.666666666666667
SX3216988B_1_house,2.81135166833333,1.53531491083333,1.50272401458333,0.944,1.57346244166667,1.69797466666667,1.85355801666667,2.5056168325,3.80493812,3.27203105,3.9025672025,3.95739288333333,3.25416536583333,3.96718286333333,3.31532380291667,4.69783921166667,4.13742221083334,4.23417198333333,4.28657512333333,3.08744838333333,4.5322118925,2.65149144166667,2.92666310875,2.5717780405
SX3216988B_2_house,1.355,1.30933333333333,1.04633333333333,1.39200433333333,0.689333333333333,1.21664133333333,0.629333333333334,1.80745016583333,2.54573886,2.6895251825,2.81463001375,2.84909721666667,2.85973150791667,2.87841879666667,2.88813292791667,3.57970505583333,2.87966109416667,3.55075531666667,2.19084672333333,0.914,2.92062533375,2.31217873625,2.33616310875,1.20283333333333
SX3179607B_1_house,1.52567078416667,0.91277345,0.903329708333334,0.314666666666667,0.923129108333333,0.9387926,0.434166666666667,1.00680381583333,2.91993812,1.7100768325,2.35819881083333,2.40659721666667,1.74315866625,2.42778946333333,2.44450809458333,2.47192483916667,2.50168876083333,1.20460366666667,0.5465,0.604916666666667,0.6815,0.651666666666667,0.515166666666667,0.419833333333333
SX3179607B_2_house,2.0911611175,1.8855122775,1.80691955625,0.629333333333334,1.79613721666667,0.643833333333333,1.85386191583333,2.02194174916667,3.36584612,3.45283586583333,3.49828607208333,3.51489288333333,2.85973150791667,3.51313312666667,3.51296218083333,3.5624754725,4.27110724416666,4.27494963333334,3.67816712333333,2.40205455,3.07345866708333,2.54334540291667,3.24932943375,2.4452780405
SX2898457A_1_house,0.976193983333333,0.92677345,0.904927208333333,1.46095011666667,0.86598858625,0.348666666666667,0.993567683333333,2.24103284916667,2.28681665333333,2.38703105,3.0175672025,3.07239288333333,3.08749034958333,2.42608546333333,3.08104551416667,3.78547821166667,3.1564498775,3.1551793,2.5544246,0.555916666666667,3.21851699208333,2.60845784458333,1.87350127541667,0.475833333333333
SX2767340A_1_house,1.16684755083333,1.04727311666667,1.54292358333333,0.3295,0.898068608333333,0.314666666666667,1.46254549916667,1.5862927,2.89197545333333,2.35669184916667,3.0175672025,3.07239288333333,2.41840300791667,3.07546646,3.12257470291667,3.1267327225,3.12572754416667,3.13275531666667,3.13420445666666,1.83732738333333,1.81705734208333,2.47694301125,1.91249931666667,1.92537970791667
SX2767340A_2_house,3.0061611175,1.97619011666667,1.68826054166667,1.54994578333333,1.52378094166667,1.49212593333333,1.54865101666667,2.28802303333333,3.11009152666667,3.24403484916667,3.27960718041667,2.65909133333333,3.30018138291667,3.31942779666667,3.32432380291667,3.957419995,3.31291109416667,3.34456831666667,3.39619225666666,2.18694394166667,2.88572400875,2.95792873625,3.15083460875,3.3042780405
SX2767340A_3_house,4.89012561833333,2.83345239416667,1.57322804166667,1.53183766666667,1.50167179458333,1.55022466666667,2.2316288325,2.46952303333333,3.80834612,3.89064986583333,3.93897557208333,3.95739288333333,3.97324034958333,3.98693286333333,3.98017186958333,4.00181605583333,4.7204053275,4.11092198333333,4.20080712333333,3.57464107791667,3.62006540083333,3.22929338333333,3.88510010083333,3.03610318333333
SX2767340A_4_house,4.78012561833333,3.355906305,1.55322804166667,2.09028345,1.52559144166667,1.58022466666667,2.2916288325,2.50292003333333,3.83352699333333,4.50516843166667,3.93897557208333,3.95739288333333,3.97206884958333,4.65269693,3.98017186958333,4.65922821166667,4.05828321083334,4.83077565,4.22612112333333,2.96288788333333,3.72854200041667,3.92948067791667,3.86033910041667,2.8469495405
SX2767340B_1_house,3.34819473416666,0.328833333333333,0.904927208333333,0.314666666666667,0.908129108333333,0.360666666666667,0.996881683333333,1.67012603333333,1.68526606,1.74041603333333,1.76304728333333,2.37330743333333,1.74698716625,2.42693746333333,1.75983015291667,2.46128583916667,1.80148364416667,2.51531831666667,1.88444973333333,1.86188492791667,1.29739649166667,1.33077910833333,1.23434265833333,1.098892175
SX2767340B_2_house,1.58947680083333,1.54244011666667,2.09298455625,1.53183766666667,1.61096244166667,2.3211006,1.90355801666667,2.54852303333333,3.80664212,3.20725239833333,3.307415675,3.9241031,3.27615300791667,3.96718286333333,3.32838292791667,4.07542705583334,4.18678321083334,4.27167198333333,3.63248825666667,1.84275,4.66951699208333,3.19667873625,2.72783460875,1.83506219883333
SX2767340B_3_house,3.30019473416666,0.906689783333333,0.87714068125,0.351666666666667,0.96583846125,1.01947466666667,1.02990101666667,1.66352303333333,2.28681665333333,2.35669184916667,2.39154668041667,2.39676388333333,2.40864817458333,2.43841879666667,2.46942096958333,3.164669995,2.54393909416667,3.21084596666667,2.61619225666666,1.35586060833333,1.90039067541667,1.73751206958333,1.64090827541667,0.989308841666667
SX2767340B_4_house,1.004,1.53844011666667,1.53266304166667,1.50244578333333,1.03175,2.3331006,1.88675681583333,2.55512603333333,2.60055893333333,3.23934884916667,2.61163891375,3.9241031,2.63792468333333,3.3227362,3.33038292791667,3.39736883916667,3.51393909416667,3.56382563333333,3.64458225666667,3.18532738333333,3.37255250875,3.18286823625,2.08867599166667,2.4546065405
